"Player_Name","Role_Desc","Player_team","Opposit_Team","is_manofThematch","pscore","City_Name"
"IK Pathan","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"V Sehwag","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"A Nehra","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"RE van der Merwe","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"DA Warner","Captain","Delhi Daredevils","Chennai Super Kings","0","3","Chennai Super Kings"
"J Botha","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"UT Yadav","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"KM Jadhav","Keeper","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"UBT Chand","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"S Kaul","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"MEK Hussey","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Delhi Daredevils","1","1","Chennai Super Kings"
"SK Raina","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"S Badrinath","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"RA Jadeja","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"DJ Bravo","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"JA Morkel","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"M Vijay","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"R Ashwin","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"MM Sharma","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"R Dravid","Captain","Rajasthan Royals","Mumbai Indians","0","3","Mumbai Indians"
"SR Watson","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"AM Rahane","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"BJ Hodge","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"STR Binny","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"DH Yagnik","Keeper","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"KK Cooper","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"JP Faulkner","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"SV Samson","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"PV Tambe","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"Harbhajan Singh","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"RG Sharma","Captain","Mumbai Indians","Rajasthan Royals","0","4","Mumbai Indians"
"DS Kulkarni","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"KD Karthik","Keeper","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"PP Ojha","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"SL Malinga","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"AP Tare","Player","Mumbai Indians","Rajasthan Royals","1","1","Mumbai Indians"
"AT Rayudu","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"KA Pollard","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"GJ Maxwell","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"MG Johnson","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"DJ Hussey","Captain","Kings XI Punjab","Royal Challengers Bangalore","0","4","Kings XI Punjab"
"P Kumar","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"PP Chawla","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"SE Marsh","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"MS Gony","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"R Sathish","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"Mandeep Singh","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"DA Miller","Player","Kings XI Punjab","Royal Challengers Bangalore","1","1","Kings XI Punjab"
"Gurkeerat Singh","Keeper","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"P Awana","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"V Kohli","Captain","Royal Challengers Bangalore","Kings XI Punjab","0","3","Kings XI Punjab"
"RP Singh","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"SS Tiwary","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"R Vinay Kumar","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"M Kartik","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"AB de Villiers","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"CH Gayle","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"MC Henriques","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"CA Pujara","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"CL White","Captain","Sunrisers Hyderabad","Rajasthan Royals","0","3","Sunrisers Hyderabad"
"PA Patel","Keeper","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"S Dhawan","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"I Sharma","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"DW Steyn","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"A Mishra","Player","Sunrisers Hyderabad","Rajasthan Royals","1","0","Sunrisers Hyderabad"
"KV Sharma","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"NLTC Perera","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"GH Vihari","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"DJG Sammy","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"R Dravid","Captain","Rajasthan Royals","Sunrisers Hyderabad","0","3","Sunrisers Hyderabad"
"SR Watson","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"SK Trivedi","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"AM Rahane","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"BJ Hodge","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"STR Binny","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"KK Cooper","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"JP Faulkner","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"SV Samson","Keeper","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"PV Tambe","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"P Kumar","Player","Kings XI Punjab","Mumbai Indians","0","0","Kings XI Punjab"
"AC Gilchrist","CaptainKeeper","Kings XI Punjab","Mumbai Indians","0","0","Kings XI Punjab"
"PP Chawla","Player","Kings XI Punjab","Mumbai Indians","0","0","Kings XI Punjab"
"SE Marsh","Player","Kings XI Punjab","Mumbai Indians","0","0","Kings XI Punjab"
"Mandeep Singh","Player","Kings XI Punjab","Mumbai Indians","0","0","Kings XI Punjab"
"DA Miller","Player","Kings XI Punjab","Mumbai Indians","0","0","Kings XI Punjab"
"Azhar Mahmood","Player","Kings XI Punjab","Mumbai Indians","1","0","Kings XI Punjab"
"Gurkeerat Singh","Player","Kings XI Punjab","Mumbai Indians","0","0","Kings XI Punjab"
"P Awana","Player","Kings XI Punjab","Mumbai Indians","0","0","Kings XI Punjab"
"M Vohra","Player","Kings XI Punjab","Mumbai Indians","0","0","Kings XI Punjab"
"Sandeep Sharma","Player","Kings XI Punjab","Mumbai Indians","0","0","Kings XI Punjab"
"Harbhajan Singh","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"RG Sharma","Captain","Mumbai Indians","Kings XI Punjab","0","3","Kings XI Punjab"
"DS Kulkarni","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"KD Karthik","Keeper","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"SL Malinga","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"AP Tare","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"AT Rayudu","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"KA Pollard","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"GJ Maxwell","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"R Dhawan","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"NM Coulter-Nile","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"IK Pathan","Player","Delhi Daredevils","Pune Warriors","0","0","Pune Warriors"
"V Sehwag","Player","Delhi Daredevils","Pune Warriors","0","0","Pune Warriors"
"DPMD Jayawardene","Captain","Delhi Daredevils","Pune Warriors","0","3","Pune Warriors"
"B Chipli","Player","Delhi Daredevils","Pune Warriors","0","0","Pune Warriors"
"DA Warner","Player","Delhi Daredevils","Pune Warriors","0","0","Pune Warriors"
"M Morkel","Player","Delhi Daredevils","Pune Warriors","0","0","Pune Warriors"
"UT Yadav","Player","Delhi Daredevils","Pune Warriors","0","0","Pune Warriors"
"S Nadeem","Player","Delhi Daredevils","Pune Warriors","0","0","Pune Warriors"
"S Kaul","Player","Delhi Daredevils","Pune Warriors","0","0","Pune Warriors"
"Yuvraj Singh","Player","Pune Warriors","Delhi Daredevils","0","0","Pune Warriors"
"RV Uthappa","Keeper","Pune Warriors","Delhi Daredevils","0","0","Pune Warriors"
"MK Pandey","Player","Pune Warriors","Delhi Daredevils","0","0","Pune Warriors"
"AB Dinda","Player","Pune Warriors","Delhi Daredevils","0","0","Pune Warriors"
"AD Mathews","Player","Pune Warriors","Delhi Daredevils","0","0","Pune Warriors"
"AJ Finch","Captain","Pune Warriors","Delhi Daredevils","0","3","Pune Warriors"
"WD Parnell","Player","Pune Warriors","Delhi Daredevils","0","0","Pune Warriors"
"B Kumar","Player","Pune Warriors","Delhi Daredevils","0","0","Pune Warriors"
"V Kohli","Captain","Royal Challengers Bangalore","Chennai Super Kings","1","4","Royal Challengers Bangalore"
"Z Khan","Player","Royal Challengers Bangalore","Chennai Super Kings","0","1","Royal Challengers Bangalore"
"RP Singh","Player","Royal Challengers Bangalore","Chennai Super Kings","0","1","Royal Challengers Bangalore"
"SS Tiwary","Player","Royal Challengers Bangalore","Chennai Super Kings","0","1","Royal Challengers Bangalore"
"R Vinay Kumar","Player","Royal Challengers Bangalore","Chennai Super Kings","0","1","Royal Challengers Bangalore"
"AB de Villiers","Player","Royal Challengers Bangalore","Chennai Super Kings","0","1","Royal Challengers Bangalore"
"CH Gayle","Player","Royal Challengers Bangalore","Chennai Super Kings","0","1","Royal Challengers Bangalore"
"MC Henriques","Player","Royal Challengers Bangalore","Chennai Super Kings","0","1","Royal Challengers Bangalore"
"JD Unadkat","Player","Royal Challengers Bangalore","Chennai Super Kings","0","1","Royal Challengers Bangalore"
"KL Rahul","Keeper","Royal Challengers Bangalore","Chennai Super Kings","0","1","Royal Challengers Bangalore"
"MEK Hussey","Player","Chennai Super Kings","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"SK Raina","Player","Chennai Super Kings","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"S Badrinath","Player","Chennai Super Kings","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"RA Jadeja","Player","Chennai Super Kings","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"DJ Bravo","Player","Chennai Super Kings","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"M Vijay","Player","Chennai Super Kings","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"R Ashwin","Player","Chennai Super Kings","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"CH Morris","Player","Chennai Super Kings","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"MM Sharma","Player","Chennai Super Kings","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"JH Kallis","Player","Kolkata Knight Riders","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"YK Pathan","Player","Kolkata Knight Riders","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"G Gambhir","Captain","Kolkata Knight Riders","Sunrisers Hyderabad","0","3","Sunrisers Hyderabad"
"PJ Sangwan","Player","Kolkata Knight Riders","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"Iqbal Abdulla","Player","Kolkata Knight Riders","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"MS Bisla","Keeper","Kolkata Knight Riders","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"EJG Morgan","Player","Kolkata Knight Riders","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"RN ten Doeschate","Player","Kolkata Knight Riders","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"SP Narine","Player","Kolkata Knight Riders","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"Mohammed Shami","Player","Kolkata Knight Riders","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"CL White","Captain","Sunrisers Hyderabad","Kolkata Knight Riders","0","3","Sunrisers Hyderabad"
"PA Patel","Keeper","Sunrisers Hyderabad","Kolkata Knight Riders","1","0","Sunrisers Hyderabad"
"S Dhawan","Player","Sunrisers Hyderabad","Kolkata Knight Riders","0","0","Sunrisers Hyderabad"
"DW Steyn","Player","Sunrisers Hyderabad","Kolkata Knight Riders","0","0","Sunrisers Hyderabad"
"A Mishra","Player","Sunrisers Hyderabad","Kolkata Knight Riders","0","0","Sunrisers Hyderabad"
"KV Sharma","Player","Sunrisers Hyderabad","Kolkata Knight Riders","0","0","Sunrisers Hyderabad"
"NLTC Perera","Player","Sunrisers Hyderabad","Kolkata Knight Riders","0","0","Sunrisers Hyderabad"
"GH Vihari","Player","Sunrisers Hyderabad","Kolkata Knight Riders","0","0","Sunrisers Hyderabad"
"DJG Sammy","Player","Sunrisers Hyderabad","Kolkata Knight Riders","0","0","Sunrisers Hyderabad"
"Harbhajan Singh","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"RG Sharma","Captain","Mumbai Indians","Chennai Super Kings","0","3","Chennai Super Kings"
"KD Karthik","Keeper","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"MM Patel","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"PP Ojha","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"DR Smith","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"SL Malinga","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"AP Tare","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"AT Rayudu","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"KA Pollard","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"MG Johnson","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"MEK Hussey","Player","Chennai Super Kings","Mumbai Indians","1","0","Chennai Super Kings"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"SK Raina","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"S Badrinath","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"RA Jadeja","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"DJ Bravo","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"JA Morkel","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"M Vijay","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"R Ashwin","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"CH Morris","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"MM Sharma","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"R Dravid","Captain","Rajasthan Royals","Sunrisers Hyderabad","0","3","Rajasthan Royals"
"SR Watson","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Rajasthan Royals"
"SK Trivedi","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Rajasthan Royals"
"AM Rahane","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Rajasthan Royals"
"BJ Hodge","Player","Rajasthan Royals","Sunrisers Hyderabad","1","0","Rajasthan Royals"
"STR Binny","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Rajasthan Royals"
"DH Yagnik","Keeper","Rajasthan Royals","Sunrisers Hyderabad","0","0","Rajasthan Royals"
"KK Cooper","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Rajasthan Royals"
"JP Faulkner","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Rajasthan Royals"
"SV Samson","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Rajasthan Royals"
"CL White","Captain","Sunrisers Hyderabad","Rajasthan Royals","0","3","Rajasthan Royals"
"PA Patel","Keeper","Sunrisers Hyderabad","Rajasthan Royals","0","0","Rajasthan Royals"
"S Dhawan","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Rajasthan Royals"
"I Sharma","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Rajasthan Royals"
"DW Steyn","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Rajasthan Royals"
"A Mishra","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Rajasthan Royals"
"KV Sharma","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Rajasthan Royals"
"NLTC Perera","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Rajasthan Royals"
"GH Vihari","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Rajasthan Royals"
"DJG Sammy","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Rajasthan Royals"
"R Dravid","Captain","Rajasthan Royals","Mumbai Indians","0","3","Mumbai Indians"
"SR Watson","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"SK Trivedi","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"AM Rahane","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"BJ Hodge","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"STR Binny","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"DH Yagnik","Keeper","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"KK Cooper","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"JP Faulkner","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"SV Samson","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"Harbhajan Singh","Player","Mumbai Indians","Rajasthan Royals","1","0","Mumbai Indians"
"RG Sharma","Captain","Mumbai Indians","Rajasthan Royals","0","3","Mumbai Indians"
"KD Karthik","Keeper","Mumbai Indians","Rajasthan Royals","0","0","Mumbai Indians"
"PP Ojha","Player","Mumbai Indians","Rajasthan Royals","0","0","Mumbai Indians"
"DR Smith","Player","Mumbai Indians","Rajasthan Royals","0","0","Mumbai Indians"
"SL Malinga","Player","Mumbai Indians","Rajasthan Royals","0","0","Mumbai Indians"
"AP Tare","Player","Mumbai Indians","Rajasthan Royals","0","0","Mumbai Indians"
"AT Rayudu","Player","Mumbai Indians","Rajasthan Royals","0","0","Mumbai Indians"
"KA Pollard","Player","Mumbai Indians","Rajasthan Royals","0","0","Mumbai Indians"
"R Dhawan","Player","Mumbai Indians","Rajasthan Royals","0","0","Mumbai Indians"
"MG Johnson","Player","Mumbai Indians","Rajasthan Royals","0","0","Mumbai Indians"
"Harbhajan Singh","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"RG Sharma","Captain","Mumbai Indians","Chennai Super Kings","0","3","Chennai Super Kings"
"KD Karthik","Keeper","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"PP Ojha","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"DR Smith","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"SL Malinga","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"AP Tare","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"AT Rayudu","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"KA Pollard","Player","Mumbai Indians","Chennai Super Kings","1","0","Chennai Super Kings"
"R Dhawan","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"MG Johnson","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"MEK Hussey","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"SK Raina","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"S Badrinath","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"RA Jadeja","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"DJ Bravo","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"JA Morkel","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"M Vijay","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"R Ashwin","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"CH Morris","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"MM Sharma","Player","Chennai Super Kings","Mumbai Indians","0","0","Chennai Super Kings"
"Z Khan","Player","Mumbai Indians","Kolkata Knight Riders","0","0","Mumbai Indians"
"MEK Hussey","Player","Mumbai Indians","Kolkata Knight Riders","0","0","Mumbai Indians"
"Harbhajan Singh","Player","Mumbai Indians","Kolkata Knight Riders","0","0","Mumbai Indians"
"RG Sharma","Captain","Mumbai Indians","Kolkata Knight Riders","0","3","Mumbai Indians"
"PP Ojha","Player","Mumbai Indians","Kolkata Knight Riders","0","0","Mumbai Indians"
"SL Malinga","Player","Mumbai Indians","Kolkata Knight Riders","0","0","Mumbai Indians"
"AP Tare","Player","Mumbai Indians","Kolkata Knight Riders","0","0","Mumbai Indians"
"AT Rayudu","Player","Mumbai Indians","Kolkata Knight Riders","0","0","Mumbai Indians"
"KA Pollard","Player","Mumbai Indians","Kolkata Knight Riders","0","0","Mumbai Indians"
"CJ Anderson","Player","Mumbai Indians","Kolkata Knight Riders","0","0","Mumbai Indians"
"JH Kallis","Player","Kolkata Knight Riders","Mumbai Indians","1","0","Mumbai Indians"
"YK Pathan","Player","Kolkata Knight Riders","Mumbai Indians","0","0","Mumbai Indians"
"G Gambhir","Captain","Kolkata Knight Riders","Mumbai Indians","0","3","Mumbai Indians"
"RV Uthappa","Keeper","Kolkata Knight Riders","Mumbai Indians","0","0","Mumbai Indians"
"PP Chawla","Player","Kolkata Knight Riders","Mumbai Indians","0","0","Mumbai Indians"
"R Vinay Kumar","Player","Kolkata Knight Riders","Mumbai Indians","0","0","Mumbai Indians"
"MK Pandey","Player","Kolkata Knight Riders","Mumbai Indians","0","0","Mumbai Indians"
"M Morkel","Player","Kolkata Knight Riders","Mumbai Indians","0","0","Mumbai Indians"
"Shakib Al Hasan","Player","Kolkata Knight Riders","Mumbai Indians","0","0","Mumbai Indians"
"SA Yadav","Player","Kolkata Knight Riders","Mumbai Indians","0","0","Mumbai Indians"
"SP Narine","Player","Kolkata Knight Riders","Mumbai Indians","0","0","Mumbai Indians"
"LRPL Taylor","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Delhi Daredevils"
"MK Tiwary","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Delhi Daredevils"
"KD Karthik","CaptainKeeper","Delhi Daredevils","Royal Challengers Bangalore","0","0","Delhi Daredevils"
"JP Duminy","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Delhi Daredevils"
"M Vijay","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Delhi Daredevils"
"R Sharma","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Delhi Daredevils"
"MA Agarwal","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Delhi Daredevils"
"WD Parnell","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Delhi Daredevils"
"S Nadeem","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Delhi Daredevils"
"Mohammed Shami","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Delhi Daredevils"
"V Kohli","Captain","Royal Challengers Bangalore","Delhi Daredevils","0","3","Delhi Daredevils"
"PA Patel","Keeper","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"Yuvraj Singh","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"AB Dinda","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"JA Morkel","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"AB de Villiers","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"VR Aaron","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"MA Starc","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"YS Chahal","Player","Royal Challengers Bangalore","Delhi Daredevils","1","0","Delhi Daredevils"
"BB McCullum","Player","Chennai Super Kings","Kings XI Punjab","0","0","Chennai Super Kings"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Kings XI Punjab","0","0","Chennai Super Kings"
"SK Raina","Player","Chennai Super Kings","Kings XI Punjab","0","0","Chennai Super Kings"
"RA Jadeja","Player","Chennai Super Kings","Kings XI Punjab","0","0","Chennai Super Kings"
"DJ Bravo","Player","Chennai Super Kings","Kings XI Punjab","0","0","Chennai Super Kings"
"A Nehra","Player","Chennai Super Kings","Kings XI Punjab","0","0","Chennai Super Kings"
"DR Smith","Player","Chennai Super Kings","Kings XI Punjab","0","0","Chennai Super Kings"
"R Ashwin","Player","Chennai Super Kings","Kings XI Punjab","0","0","Chennai Super Kings"
"F du Plessis","Player","Chennai Super Kings","Kings XI Punjab","0","0","Chennai Super Kings"
