Player_Name,Role_Desc,Player_team,Opposit_Team,is_manofThematch,pscore,City_Name,
BE Hendricks,Player,Kings XI Punjab,Delhi Daredevils,FALSE,0,Delhi Daredevils,
IK Pathan,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Sunrisers Hyderabad,
S Dhawan,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Sunrisers Hyderabad,
Y Venugopal Rao,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Sunrisers Hyderabad,
DW Steyn,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Sunrisers Hyderabad,
KV Sharma,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Sunrisers Hyderabad,
NV Ojha,Keeper,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Sunrisers Hyderabad,
DA Warner,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,TRUE,0,Sunrisers Hyderabad,
AJ Finch,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Sunrisers Hyderabad,
B Kumar,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Sunrisers Hyderabad,
DJG Sammy,Captain,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,3,Sunrisers Hyderabad,
Parvez Rasool,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Sunrisers Hyderabad,
V Kohli,Captain,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,3,Sunrisers Hyderabad,
PA Patel,Keeper,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,0,Sunrisers Hyderabad,
Yuvraj Singh,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,0,Sunrisers Hyderabad,
AB de Villiers,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,0,Sunrisers Hyderabad,
M Muralitharan,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,0,Sunrisers Hyderabad,
CH Gayle,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,0,Sunrisers Hyderabad,
AN Ahmed,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,0,Sunrisers Hyderabad,
VR Aaron,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,0,Sunrisers Hyderabad,
S Rana,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,0,Sunrisers Hyderabad,
MA Starc,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,0,Sunrisers Hyderabad,
YS Chahal,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,0,Sunrisers Hyderabad,
BB McCullum,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
MS Dhoni,CaptainKeeper,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
SK Raina,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
RA Jadeja,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
DR Smith,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
M Manhas,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
R Ashwin,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
F du Plessis,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
IC Pandey,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
MM Sharma,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
BW Hilfenhaus,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
YK Pathan,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,1,Kolkata Knight Riders,
G Gambhir,Captain,Kolkata Knight Riders,Chennai Super Kings,FALSE,4,Kolkata Knight Riders,
RV Uthappa,Keeper,Kolkata Knight Riders,Chennai Super Kings,TRUE,1,Kolkata Knight Riders,
PP Chawla,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,1,Kolkata Knight Riders,
MK Pandey,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,1,Kolkata Knight Riders,
UT Yadav,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,1,Kolkata Knight Riders,
Shakib Al Hasan,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,1,Kolkata Knight Riders,
RN ten Doeschate,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,1,Kolkata Knight Riders,
SA Yadav,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,1,Kolkata Knight Riders,
SP Narine,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,1,Kolkata Knight Riders,
PJ Cummins,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,1,Kolkata Knight Riders,
P Kumar,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
MEK Hussey,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
RG Sharma,Captain,Mumbai Indians,Kings XI Punjab,FALSE,3,Kings XI Punjab,
PP Ojha,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
AP Tare,Keeper,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
AT Rayudu,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
KA Pollard,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
JJ Bumrah,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
LMP Simmons,Player,Mumbai Indians,Kings XI Punjab,TRUE,0,Kings XI Punjab,
S Gopal,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
K Santokie,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
V Sehwag,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
WP Saha,Keeper,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
SE Marsh,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
GJ Bailey,Captain,Kings XI Punjab,Mumbai Indians,FALSE,4,Kings XI Punjab,
GJ Maxwell,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
M Vohra,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
R Dhawan,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
Sandeep Sharma,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
AR Patel,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
Shivam Sharma,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
BE Hendricks,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
YK Pathan,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
G Gambhir,Captain,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,4,Kolkata Knight Riders,
RV Uthappa,Keeper,Kolkata Knight Riders,Royal Challengers Bangalore,TRUE,1,Kolkata Knight Riders,
R Vinay Kumar,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
MK Pandey,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
M Morkel,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
UT Yadav,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
Shakib Al Hasan,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
RN ten Doeschate,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
SA Yadav,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
SP Narine,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
V Kohli,Captain,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,3,Kolkata Knight Riders,
Yuvraj Singh,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
AB Dinda,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
AB de Villiers,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
YV Takawale,Keeper,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
M Muralitharan,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
CH Gayle,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
AN Ahmed,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
S Rana,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
MA Starc,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
YS Chahal,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
DJ Hussey,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,0,Chennai Super Kings,
MS Dhoni,CaptainKeeper,Chennai Super Kings,Sunrisers Hyderabad,FALSE,0,Chennai Super Kings,
SK Raina,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,0,Chennai Super Kings,
RA Jadeja,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,0,Chennai Super Kings,
DR Smith,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,0,Chennai Super Kings,
M Manhas,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,0,Chennai Super Kings,
R Ashwin,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,0,Chennai Super Kings,
F du Plessis,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,0,Chennai Super Kings,
P Negi,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,0,Chennai Super Kings,
MM Sharma,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,0,Chennai Super Kings,
JW Hastings,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,0,Chennai Super Kings,
IK Pathan,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
S Dhawan,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
Y Venugopal Rao,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
DW Steyn,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
KV Sharma,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
NV Ojha,Keeper,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
DA Warner,Player,Sunrisers Hyderabad,Chennai Super Kings,TRUE,0,Chennai Super Kings,
AJ Finch,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
B Kumar,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
DJG Sammy,Captain,Sunrisers Hyderabad,Chennai Super Kings,FALSE,3,Chennai Super Kings,
Parvez Rasool,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
MEK Hussey,Player,Mumbai Indians,Delhi Daredevils,TRUE,1,Mumbai Indians,
Harbhajan Singh,Player,Mumbai Indians,Delhi Daredevils,FALSE,1,Mumbai Indians,
RG Sharma,Captain,Mumbai Indians,Delhi Daredevils,FALSE,4,Mumbai Indians,
PP Ojha,Player,Mumbai Indians,Delhi Daredevils,FALSE,1,Mumbai Indians,
AP Tare,Keeper,Mumbai Indians,Delhi Daredevils,FALSE,1,Mumbai Indians,
AT Rayudu,Player,Mumbai Indians,Delhi Daredevils,FALSE,1,Mumbai Indians,
KA Pollard,Player,Mumbai Indians,Delhi Daredevils,FALSE,1,Mumbai Indians,
JJ Bumrah,Player,Mumbai Indians,Delhi Daredevils,FALSE,1,Mumbai Indians,
LMP Simmons,Player,Mumbai Indians,Delhi Daredevils,FALSE,1,Mumbai Indians,
S Gopal,Player,Mumbai Indians,Delhi Daredevils,FALSE,1,Mumbai Indians,
M de Lange,Player,Mumbai Indians,Delhi Daredevils,FALSE,1,Mumbai Indians,
MK Tiwary,Player,Delhi Daredevils,Mumbai Indians,FALSE,0,Mumbai Indians,
KD Karthik,Keeper,Delhi Daredevils,Mumbai Indians,FALSE,0,Mumbai Indians,
JP Duminy,Player,Delhi Daredevils,Mumbai Indians,FALSE,0,Mumbai Indians,
KP Pietersen,Captain,Delhi Daredevils,Mumbai Indians,FALSE,3,Mumbai Indians,
M Vijay,Player,Delhi Daredevils,Mumbai Indians,FALSE,0,Mumbai Indians,
KM Jadhav,Player,Delhi Daredevils,Mumbai Indians,FALSE,0,Mumbai Indians,
WD Parnell,Player,Delhi Daredevils,Mumbai Indians,FALSE,0,Mumbai Indians,
S Nadeem,Player,Delhi Daredevils,Mumbai Indians,FALSE,0,Mumbai Indians,
JD Unadkat,Player,Delhi Daredevils,Mumbai Indians,FALSE,0,Mumbai Indians,
S Kaul,Player,Delhi Daredevils,Mumbai Indians,FALSE,0,Mumbai Indians,
Imran Tahir,Player,Delhi Daredevils,Mumbai Indians,FALSE,0,Mumbai Indians,
SR Watson,Captain,Rajasthan Royals,Kings XI Punjab,FALSE,3,Kings XI Punjab,
AM Rahane,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
BJ Hodge,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
VS Malik,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
STR Binny,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
KK Cooper,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
JP Faulkner,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
KK Nair,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
SV Samson,Keeper,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
PV Tambe,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
R Tewatia,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
V Sehwag,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,
WP Saha,Keeper,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,
SE Marsh,Player,Kings XI Punjab,Rajasthan Royals,TRUE,1,Kings XI Punjab,
L Balaji,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,
GJ Bailey,Captain,Kings XI Punjab,Rajasthan Royals,FALSE,4,Kings XI Punjab,
DA Miller,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,
M Vohra,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,
R Dhawan,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,
AR Patel,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,
BE Hendricks,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,
Karanveer Singh,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,
DJ Hussey,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
MS Dhoni,CaptainKeeper,Chennai Super Kings,Royal Challengers Bangalore,TRUE,0,Royal Challengers Bangalore,
SK Raina,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
RA Jadeja,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
A Nehra,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
DR Smith,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
M Manhas,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
R Ashwin,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
F du Plessis,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
MM Sharma,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
S Badree,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
V Kohli,Captain,Royal Challengers Bangalore,Chennai Super Kings,FALSE,4,Royal Challengers Bangalore,
Yuvraj Singh,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,
AB de Villiers,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,
YV Takawale,Keeper,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,
SB Jakati,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,
S Rana,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,
R Rampaul,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,
MA Starc,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,
RR Rossouw,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,
YS Chahal,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,
VH Zol,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,
S Dhawan,Player,Sunrisers Hyderabad,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
Y Venugopal Rao,Player,Sunrisers Hyderabad,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
DW Steyn,Player,Sunrisers Hyderabad,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
S Anirudha,Player,Sunrisers Hyderabad,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
KV Sharma,Player,Sunrisers Hyderabad,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
NV Ojha,Keeper,Sunrisers Hyderabad,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
DA Warner,Player,Sunrisers Hyderabad,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
B Kumar,Player,Sunrisers Hyderabad,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
DJG Sammy,Captain,Sunrisers Hyderabad,Kolkata Knight Riders,FALSE,3,Kolkata Knight Riders,
Parvez Rasool,Player,Sunrisers Hyderabad,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
JO Holder,Player,Sunrisers Hyderabad,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
YK Pathan,Player,Kolkata Knight Riders,Sunrisers Hyderabad,TRUE,1,Kolkata Knight Riders,
G Gambhir,Captain,Kolkata Knight Riders,Sunrisers Hyderabad,FALSE,4,Kolkata Knight Riders,
RV Uthappa,Keeper,Kolkata Knight Riders,Sunrisers Hyderabad,FALSE,1,Kolkata Knight Riders,
R Vinay Kumar,Player,Kolkata Knight Riders,Sunrisers Hyderabad,FALSE,1,Kolkata Knight Riders,
MK Pandey,Player,Kolkata Knight Riders,Sunrisers Hyderabad,FALSE,1,Kolkata Knight Riders,
M Morkel,Player,Kolkata Knight Riders,Sunrisers Hyderabad,FALSE,1,Kolkata Knight Riders,
UT Yadav,Player,Kolkata Knight Riders,Sunrisers Hyderabad,FALSE,1,Kolkata Knight Riders,
Shakib Al Hasan,Player,Kolkata Knight Riders,Sunrisers Hyderabad,FALSE,1,Kolkata Knight Riders,
RN ten Doeschate,Player,Kolkata Knight Riders,Sunrisers Hyderabad,FALSE,1,Kolkata Knight Riders,
SA Yadav,Player,Kolkata Knight Riders,Sunrisers Hyderabad,FALSE,1,Kolkata Knight Riders,
SP Narine,Player,Kolkata Knight Riders,Sunrisers Hyderabad,FALSE,1,Kolkata Knight Riders,
MK Tiwary,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,
KD Karthik,Keeper,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,
JP Duminy,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,
KP Pietersen,Captain,Delhi Daredevils,Kings XI Punjab,FALSE,3,Kings XI Punjab,
KM Jadhav,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,
MA Agarwal,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,
S Nadeem,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,
JD Unadkat,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,
Mohammed Shami,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,
JDS Neesham,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,
Imran Tahir,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,
V Sehwag,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,
WP Saha,Keeper,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,
GJ Bailey,Captain,Kings XI Punjab,Delhi Daredevils,FALSE,4,Kings XI Punjab,
GJ Maxwell,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,
DA Miller,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,
P Awana,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,
M Vohra,Player,Kings XI Punjab,Delhi Daredevils,TRUE,1,Kings XI Punjab,
R Dhawan,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,
MG Johnson,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,
AR Patel,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,
Karanveer Singh,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,
MEK Hussey,Player,Mumbai Indians,Rajasthan Royals,FALSE,1,Mumbai Indians,
Harbhajan Singh,Player,Mumbai Indians,Rajasthan Royals,FALSE,1,Mumbai Indians,
RG Sharma,Captain,Mumbai Indians,Rajasthan Royals,FALSE,4,Mumbai Indians,
PP Ojha,Player,Mumbai Indians,Rajasthan Royals,FALSE,1,Mumbai Indians,
AP Tare,Keeper,Mumbai Indians,Rajasthan Royals,FALSE,1,Mumbai Indians,
AT Rayudu,Player,Mumbai Indians,Rajasthan Royals,FALSE,1,Mumbai Indians,
KA Pollard,Player,Mumbai Indians,Rajasthan Royals,FALSE,1,Mumbai Indians,
CJ Anderson,Player,Mumbai Indians,Rajasthan Royals,TRUE,1,Mumbai Indians,
JJ Bumrah,Player,Mumbai Indians,Rajasthan Royals,FALSE,1,Mumbai Indians,
LMP Simmons,Player,Mumbai Indians,Rajasthan Royals,FALSE,1,Mumbai Indians,
S Gopal,Player,Mumbai Indians,Rajasthan Royals,FALSE,1,Mumbai Indians,
SR Watson,Captain,Rajasthan Royals,Mumbai Indians,FALSE,3,Mumbai Indians,
AM Nayar,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Mumbai Indians,
DS Kulkarni,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Mumbai Indians,
AM Rahane,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Mumbai Indians,
BJ Hodge,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Mumbai Indians,
KK Cooper,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Mumbai Indians,
JP Faulkner,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Mumbai Indians,
Ankit Sharma,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Mumbai Indians,
KK Nair,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Mumbai Indians,
SV Samson,Keeper,Rajasthan Royals,Mumbai Indians,FALSE,0,Mumbai Indians,
PV Tambe,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Mumbai Indians,
YK Pathan,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,1,Kings XI Punjab,
G Gambhir,Captain,Kolkata Knight Riders,Kings XI Punjab,FALSE,4,Kings XI Punjab,
RV Uthappa,Keeper,Kolkata Knight Riders,Kings XI Punjab,FALSE,1,Kings XI Punjab,
PP Chawla,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,1,Kings XI Punjab,
MK Pandey,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,1,Kings XI Punjab,
M Morkel,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,1,Kings XI Punjab,
UT Yadav,Player,Kolkata Knight Riders,Kings XI Punjab,TRUE,1,Kings XI Punjab,
Shakib Al Hasan,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,1,Kings XI Punjab,
RN ten Doeschate,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,1,Kings XI Punjab,
SA Yadav,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,1,Kings XI Punjab,
SP Narine,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,1,Kings XI Punjab,
V Sehwag,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kings XI Punjab,
WP Saha,Keeper,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kings XI Punjab,
GJ Bailey,Captain,Kings XI Punjab,Kolkata Knight Riders,FALSE,3,Kings XI Punjab,
GJ Maxwell,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kings XI Punjab,
DA Miller,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kings XI Punjab,
P Awana,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kings XI Punjab,
M Vohra,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kings XI Punjab,
R Dhawan,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kings XI Punjab,
MG Johnson,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kings XI Punjab,
AR Patel,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kings XI Punjab,
Karanveer Singh,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kings XI Punjab,
P Kumar,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Chennai Super Kings,
MEK Hussey,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Chennai Super Kings,
Harbhajan Singh,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Chennai Super Kings,
RG Sharma,Captain,Mumbai Indians,Chennai Super Kings,FALSE,4,Chennai Super Kings,
PP Ojha,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Chennai Super Kings,
AP Tare,Keeper,Mumbai Indians,Chennai Super Kings,FALSE,1,Chennai Super Kings,
AT Rayudu,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Chennai Super Kings,
